"host time (us)","GPU PowerVR Series8XEP, GE8320, Device 0/Frame time","GPU PowerVR Series8XEP, GE8320, Device 0/Frames per second (FPS)","GPU PowerVR Series8XEP, GE8320, Device 0/GPU clock speed","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory interface load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory read bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory total bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory write bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer active (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler active (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Tiler triangle load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Tiles per triangle","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangle ratio (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per draw","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per second","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles output per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles output per second","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Vertices per triangle","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/HSR efficiency (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/ISP pixel load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/ISP tiles in flight (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Output pixels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Output pixels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Overdraw","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Z load/store (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Compute kernels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Compute kernels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Cycles per pixel","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Cycles per vertex","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: compute (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: pixel (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: vertex (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Register overload (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded pixels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded pixels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded vertices per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded vertices per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shader processing load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Texturing/Texture overload (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Texturing/Texturing active (%)","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","Processes/PID 21070 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 21070 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","Processes/PID 21070 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","Processes/PID 21070 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time"
820511150000,7.36E-02,1.36E+01,6.50E+08,2.95E+01,1.76E+09,3.07E+09,1.30E+09,9.55E+01,7.02E-02,4.77E-02,4.84E+01,3.56E-02,2.42E-02,9.22E+00,2.02E+00,4.25E+01,4.49E+03,1.10E+06,1.50E+07,4.69E+05,6.37E+06,1.02E+00,0.00E+00,4.62E-01,1.00E+02,8.04E+06,1.09E+08,1.10E+00,1.05E+01,0.00E+00,0.00E+00,3.78E+01,4.64E+01,0.00E+00,4.35E+01,6.80E+00,0.00E+00,8.82E+06,1.20E+08,1.12E+06,1.52E+07,5.03E+01,8.79E-01,7.09E+01,0.00E+00,7.02E-02,0.00E+00,4.77E-02,0.00E+00,3.56E-02,0.00E+00,2.42E-02
820511200000,6.74E-02,1.48E+01,6.50E+08,3.02E+01,1.79E+09,3.14E+09,1.34E+09,9.61E+01,6.48E-02,4.80E-02,5.01E+01,3.38E-02,2.51E-02,9.22E+00,2.10E+00,4.25E+01,3.88E+03,1.01E+06,1.50E+07,4.30E+05,6.37E+06,1.02E+00,0.00E+00,4.69E-01,1.00E+02,7.57E+06,1.12E+08,1.09E+00,1.06E+01,0.00E+00,0.00E+00,3.83E+01,4.64E+01,0.00E+00,4.52E+01,6.79E+00,0.00E+00,8.27E+06,1.23E+08,1.03E+06,1.52E+07,5.20E+01,5.33E-01,7.04E+01,0.00E+00,6.48E-02,0.00E+00,4.80E-02,0.00E+00,3.38E-02,0.00E+00,2.51E-02
820511250000,7.25E-02,1.38E+01,6.50E+08,1.67E+01,7.27E+08,1.74E+09,1.01E+09,9.52E+01,6.90E-02,4.76E-02,1.78E+01,1.29E-02,8.88E-03,1.25E+00,3.08E+00,3.11E+01,1.59E+03,1.48E+05,2.03E+06,4.59E+04,6.33E+05,1.01E+00,0.00E+00,2.84E-01,1.00E+02,8.49E+06,1.17E+08,1.00E+00,5.88E+00,0.00E+00,0.00E+00,6.04E+01,4.50E+01,0.00E+00,6.81E+01,8.91E-01,0.00E+00,8.50E+06,1.17E+08,1.49E+05,2.06E+06,6.90E+01,1.34E+00,5.26E+01,0.00E+00,6.90E-02,0.00E+00,4.76E-02,0.00E+00,1.29E-02,0.00E+00,8.88E-03
820511300000,7.89E-02,1.27E+01,6.50E+08,2.82E+01,1.65E+09,2.93E+09,1.28E+09,9.70E+01,7.66E-02,4.85E-02,4.43E+01,3.50E-02,2.21E-02,7.97E+00,1.99E+00,4.43E+01,4.15E+03,1.02E+06,1.30E+07,4.53E+05,5.74E+06,1.02E+00,0.00E+00,4.63E-01,1.00E+02,8.74E+06,1.11E+08,1.09E+00,1.01E+01,0.00E+00,0.00E+00,3.82E+01,4.66E+01,0.00E+00,4.44E+01,5.90E+00,0.00E+00,9.55E+06,1.21E+08,1.04E+06,1.32E+07,5.03E+01,1.15E+00,7.04E+01,0.00E+00,7.66E-02,0.00E+00,4.85E-02,0.00E+00,3.50E-02,0.00E+00,2.21E-02
820511350000,6.91E-02,1.45E+01,6.50E+08,2.85E+01,1.70E+09,2.96E+09,1.26E+09,8.74E+01,6.04E-02,4.37E-02,5.05E+01,3.49E-02,2.52E-02,9.22E+00,2.10E+00,4.25E+01,3.60E+03,1.03E+06,1.50E+07,4.40E+05,6.37E+06,1.02E+00,0.00E+00,4.42E-01,1.00E+02,6.97E+06,1.01E+08,1.10E+00,1.19E+01,0.00E+00,0.00E+00,3.60E+01,4.64E+01,0.00E+00,3.86E+01,6.79E+00,0.00E+00,7.69E+06,1.11E+08,1.05E+06,1.52E+07,4.54E+01,5.78E-01,7.20E+01,0.00E+00,6.04E-02,0.00E+00,4.37E-02,0.00E+00,3.49E-02,0.00E+00,2.52E-02
820511400000,7.68E-02,1.30E+01,6.50E+08,1.54E+01,6.62E+08,1.60E+09,9.42E+08,9.48E+01,7.28E-02,4.74E-02,1.18E+01,9.03E-03,5.88E-03,8.19E-01,3.47E+00,2.41E+01,1.41E+03,1.02E+05,1.33E+06,2.46E+04,3.20E+05,1.01E+00,0.00E+00,2.72E-01,1.00E+02,8.55E+06,1.11E+08,1.00E+00,5.62E+00,0.00E+00,0.00E+00,6.02E+01,4.50E+01,0.00E+00,6.47E+01,5.83E-01,0.00E+00,8.57E+06,1.12E+08,1.03E+05,1.35E+06,6.53E+01,2.60E+00,5.36E+01,0.00E+00,7.28E-02,0.00E+00,4.74E-02,0.00E+00,9.03E-03,0.00E+00,5.88E-03
820511450000,8.42E-02,1.19E+01,6.50E+08,2.84E+01,1.67E+09,2.96E+09,1.29E+09,9.63E+01,8.11E-02,4.81E-02,4.63E+01,3.90E-02,2.32E-02,8.40E+00,2.02E+00,4.43E+01,4.33E+03,1.15E+06,1.37E+07,5.09E+05,6.05E+06,1.02E+00,0.00E+00,4.59E-01,1.00E+02,9.29E+06,1.10E+08,1.09E+00,1.05E+01,0.00E+00,0.00E+00,3.82E+01,4.65E+01,0.00E+00,4.42E+01,6.20E+00,0.00E+00,1.01E+07,1.20E+08,1.17E+06,1.39E+07,5.04E+01,1.03E+00,7.05E+01,0.00E+00,8.11E-02,0.00E+00,4.81E-02,0.00E+00,3.90E-02,0.00E+00,2.32E-02
820511500000,6.90E-02,1.45E+01,6.50E+08,2.77E+01,1.66E+09,2.88E+09,1.22E+09,8.40E+01,5.79E-02,4.20E-02,4.67E+01,3.22E-02,2.33E-02,9.22E+00,2.10E+00,4.25E+01,3.78E+03,1.03E+06,1.50E+07,4.40E+05,6.37E+06,1.02E+00,0.00E+00,4.31E-01,1.00E+02,6.68E+06,9.68E+07,1.11E+00,1.09E+01,0.00E+00,0.00E+00,3.51E+01,4.64E+01,0.00E+00,3.62E+01,6.79E+00,0.00E+00,7.40E+06,1.07E+08,1.05E+06,1.52E+07,4.30E+01,1.21E+00,7.19E+01,0.00E+00,5.79E-02,0.00E+00,4.20E-02,0.00E+00,3.22E-02,0.00E+00,2.33E-02
820511550000,7.11E-02,1.41E+01,6.50E+08,1.64E+01,7.15E+08,1.70E+09,9.89E+08,9.53E+01,6.78E-02,4.77E-02,1.38E+01,9.81E-03,6.89E-03,9.86E-01,3.34E+00,2.71E+01,1.38E+03,1.14E+05,1.60E+06,3.09E+04,4.34E+05,1.01E+00,0.00E+00,2.84E-01,1.00E+02,8.24E+06,1.16E+08,1.00E+00,5.83E+00,0.00E+00,0.00E+00,6.02E+01,4.50E+01,0.00E+00,6.72E+01,7.02E-01,0.00E+00,8.27E+06,1.16E+08,1.15E+05,1.62E+06,6.79E+01,1.55E+00,5.28E+01,0.00E+00,6.78E-02,0.00E+00,4.77E-02,0.00E+00,9.81E-03,0.00E+00,6.89E-03
820511600000,7.42E-02,1.35E+01,6.50E+08,2.87E+01,1.67E+09,2.98E+09,1.31E+09,9.65E+01,7.15E-02,4.82E-02,4.57E+01,3.39E-02,2.28E-02,8.23E+00,2.02E+00,4.44E+01,4.21E+03,9.92E+05,1.34E+07,4.40E+05,5.94E+06,1.02E+00,0.00E+00,4.66E-01,1.00E+02,8.41E+06,1.13E+08,1.09E+00,1.05E+01,0.00E+00,0.00E+00,3.88E+01,4.64E+01,0.00E+00,4.61E+01,6.05E+00,0.00E+00,9.16E+06,1.23E+08,1.01E+06,1.36E+07,5.21E+01,6.50E-01,6.96E+01,0.00E+00,7.15E-02,0.00E+00,4.82E-02,0.00E+00,3.39E-02,0.00E+00,2.28E-02
820511650000,6.82E-02,1.47E+01,6.50E+08,3.02E+01,1.80E+09,3.14E+09,1.34E+09,9.60E+01,6.55E-02,4.80E-02,5.16E+01,3.52E-02,2.58E-02,9.21E+00,2.08E+00,4.25E+01,3.94E+03,1.02E+06,1.50E+07,4.35E+05,6.37E+06,1.01E+00,0.00E+00,4.66E-01,1.00E+02,7.61E+06,1.12E+08,1.09E+00,1.03E+01,0.00E+00,0.00E+00,3.82E+01,4.62E+01,0.00E+00,4.46E+01,6.75E+00,0.00E+00,8.29E+06,1.21E+08,1.04E+06,1.52E+07,5.14E+01,8.46E-01,7.06E+01,0.00E+00,6.55E-02,0.00E+00,4.80E-02,0.00E+00,3.52E-02,0.00E+00,2.58E-02
820511700000,8.55E-02,1.17E+01,6.50E+08,2.24E+01,1.25E+09,2.33E+09,1.09E+09,9.56E+01,8.18E-02,4.78E-02,3.93E+01,3.36E-02,1.96E-02,5.21E+00,2.15E+00,5.18E+01,7.34E+03,7.23E+05,8.46E+06,3.75E+05,4.38E+06,1.01E+00,0.00E+00,3.07E-01,1.00E+02,8.76E+06,1.02E+08,1.02E+00,5.38E+00,0.00E+00,0.00E+00,5.68E+01,4.50E+01,0.00E+00,5.72E+01,3.69E+00,0.00E+00,8.95E+06,1.05E+08,7.30E+05,8.53E+06,6.09E+01,2.15E+00,6.08E+01,0.00E+00,8.18E-02,0.00E+00,4.78E-02,0.00E+00,3.36E-02,0.00E+00,1.96E-02
820511750000,9.67E-02,1.03E+01,6.50E+08,2.25E+01,1.14E+09,2.34E+09,1.20E+09,9.61E+01,9.30E-02,4.81E-02,2.44E+01,2.36E-02,1.22E-02,4.01E+00,1.97E+00,3.05E+01,2.34E+03,6.30E+05,6.51E+06,1.92E+05,1.99E+06,1.02E+00,0.00E+00,4.41E-01,1.00E+02,1.22E+07,1.26E+08,1.06E+00,1.00E+01,0.00E+00,0.00E+00,4.32E+01,4.78E+01,0.00E+00,5.57E+01,3.06E+00,0.00E+00,1.30E+07,1.34E+08,6.44E+05,6.66E+06,5.88E+01,9.38E-01,6.26E+01,0.00E+00,9.30E-02,0.00E+00,4.81E-02,0.00E+00,2.36E-02,0.00E+00,1.22E-02
820511800000,1.48E-01,6.74E+00,6.50E+08,2.16E+01,1.17E+09,2.25E+09,1.08E+09,8.54E+01,1.27E-01,4.27E-02,5.06E+01,7.51E-02,2.53E-02,8.85E+00,3.63E+00,5.10E+00,1.82E+03,2.13E+06,1.44E+07,1.09E+05,7.33E+05,1.39E+00,0.00E+00,5.74E-01,1.00E+02,1.56E+07,1.05E+08,1.25E+00,1.46E+01,0.00E+00,0.00E+00,3.40E+01,2.83E+01,0.00E+00,4.28E+01,5.45E+00,0.00E+00,1.94E+07,1.31E+08,2.97E+06,2.00E+07,4.83E+01,7.56E-01,5.70E+01,0.00E+00,1.27E-01,0.00E+00,4.27E-02,0.00E+00,7.51E-02,0.00E+00,2.53E-02
820511850000,1.80E-01,5.56E+00,6.50E+08,1.92E+01,9.90E+08,2.00E+09,1.01E+09,8.02E+01,1.44E-01,4.01E-02,9.42E+01,1.70E-01,4.71E-02,1.51E+01,2.36E+00,8.28E+00,1.96E+03,4.43E+06,2.46E+07,3.67E+05,2.04E+06,1.38E+00,0.00E+00,7.10E-01,1.00E+02,1.59E+07,8.84E+07,1.71E+00,2.88E+01,0.00E+00,0.00E+00,4.12E+01,2.89E+01,0.00E+00,5.98E+01,9.45E+00,0.00E+00,2.72E+07,1.51E+08,6.13E+06,3.41E+07,6.93E+01,2.49E-01,4.18E+01,0.00E+00,1.44E-01,0.00E+00,4.01E-02,0.00E+00,1.70E-01,0.00E+00,4.71E-02
820511900000,1.80E-01,5.56E+00,6.50E+08,1.83E+01,9.31E+08,1.90E+09,9.72E+08,7.81E+01,1.41E-01,3.90E-02,9.38E+01,1.69E-01,4.69E-02,1.51E+01,2.98E+00,5.12E+00,2.06E+03,4.42E+06,2.46E+07,2.26E+05,1.26E+06,1.40E+00,0.00E+00,6.94E-01,1.00E+02,1.66E+07,9.24E+07,1.65E+00,3.05E+01,0.00E+00,0.00E+00,4.00E+01,2.82E+01,0.00E+00,5.86E+01,9.29E+00,0.00E+00,2.74E+07,1.52E+08,6.17E+06,3.43E+07,6.79E+01,4.02E-01,4.34E+01,0.00E+00,1.41E-01,0.00E+00,3.90E-02,0.00E+00,1.69E-01,0.00E+00,4.69E-02
820511950000,1.57E-01,6.37E+00,6.50E+08,2.22E+01,1.35E+09,2.30E+09,9.57E+08,5.88E+01,9.23E-02,2.94E-02,8.48E+01,1.33E-01,4.24E-02,1.57E+01,2.13E+00,2.63E+01,3.19E+03,4.01E+06,2.55E+07,1.05E+06,6.71E+06,1.14E+00,2.14E+01,5.06E-01,1.00E+02,9.18E+06,5.84E+07,1.42E+00,2.10E+01,0.00E+00,0.00E+00,4.13E+01,3.90E+01,0.00E+00,3.29E+01,1.09E+01,0.00E+00,1.30E+07,8.28E+07,4.56E+06,2.91E+07,4.38E+01,3.80E-01,5.46E+01,0.00E+00,9.23E-02,0.00E+00,2.94E-02,0.00E+00,1.33E-01,0.00E+00,4.24E-02
820512000000,9.16E-02,1.09E+01,6.50E+08,2.22E+01,1.19E+09,2.31E+09,1.12E+09,5.85E+01,5.36E-02,2.92E-02,5.66E+01,5.19E-02,2.83E-02,1.34E+01,2.08E+00,2.76E+01,3.99E+03,1.99E+06,2.17E+07,5.50E+05,6.01E+06,1.11E+00,0.00E+00,3.43E-01,1.00E+02,8.26E+06,9.02E+07,7.97E-01,1.19E+01,0.00E+00,0.00E+00,5.07E+01,4.08E+01,0.00E+00,3.50E+01,9.41E+00,0.00E+00,6.58E+06,7.18E+07,2.20E+06,2.40E+07,4.44E+01,5.36E-01,5.52E+01,0.00E+00,5.36E-02,0.00E+00,2.92E-02,0.00E+00,5.19E-02,0.00E+00,2.83E-02
820512050000,9.24E-02,1.08E+01,6.50E+08,1.90E+01,7.92E+08,1.97E+09,1.18E+09,9.56E+01,8.84E-02,4.78E-02,4.91E+00,4.54E-03,2.46E-03,7.75E-04,3.63E+02,1.00E+02,1.50E+00,1.16E+02,1.26E+03,1.16E+02,1.26E+03,2.00E+00,0.00E+00,5.01E-01,1.00E+02,1.31E+07,1.42E+08,7.58E-01,7.89E+00,0.00E+00,0.00E+00,4.99E+01,6.13E+01,0.00E+00,5.15E+01,1.49E-03,0.00E+00,9.91E+06,1.07E+08,2.33E+02,2.52E+03,5.15E+01,1.26E+00,4.03E+01,0.00E+00,8.84E-02,0.00E+00,4.78E-02,0.00E+00,4.54E-03,0.00E+00,2.46E-03
820512100000,9.41E-02,1.06E+01,6.50E+08,2.02E+01,1.20E+09,2.11E+09,9.12E+08,5.06E+01,4.76E-02,2.53E-02,4.79E+01,4.51E-02,2.39E-02,1.22E+01,2.08E+00,3.04E+01,4.33E+03,1.79E+06,2.00E+07,5.46E+05,6.08E+06,1.07E+00,0.00E+00,1.68E-01,1.00E+02,7.16E+06,7.98E+07,1.03E+00,6.21E+00,0.00E+00,0.00E+00,4.75E+01,4.30E+01,0.00E+00,3.75E+01,8.75E+00,0.00E+00,7.40E+06,8.25E+07,1.91E+06,2.13E+07,4.62E+01,8.14E-01,6.63E+01,0.00E+00,4.76E-02,0.00E+00,2.53E-02,0.00E+00,4.51E-02,0.00E+00,2.39E-02
820512150000,1.18E-01,8.48E+00,6.50E+08,1.87E+01,8.12E+08,1.98E+09,1.17E+09,8.40E+01,9.90E-02,4.20E-02,1.14E+01,1.34E-02,5.69E-03,1.88E+00,5.96E+00,6.61E+00,1.24E+03,3.49E+05,3.11E+06,2.30E+04,2.05E+05,1.40E+00,0.00E+00,4.85E-01,1.00E+02,1.56E+07,1.39E+08,7.41E-01,7.30E+00,0.00E+00,0.00E+00,4.57E+01,2.82E+01,0.00E+00,4.45E+01,1.16E+00,0.00E+00,1.16E+07,1.03E+08,4.88E+05,4.34E+06,4.57E+01,1.20E+00,4.00E+01,0.00E+00,9.90E-02,0.00E+00,4.20E-02,0.00E+00,1.34E-02,0.00E+00,5.69E-03
820512200000,1.75E-01,5.72E+00,6.50E+08,1.78E+01,9.32E+08,1.85E+09,9.21E+08,7.55E+01,1.32E-01,3.78E-02,9.31E+01,1.63E-01,4.66E-02,1.61E+01,2.38E+00,7.06E+00,2.19E+03,4.56E+06,2.61E+07,3.22E+05,1.84E+06,1.39E+00,0.00E+00,6.10E-01,1.00E+02,1.42E+07,8.12E+07,1.65E+00,2.38E+01,0.00E+00,0.00E+00,4.22E+01,2.85E+01,0.00E+00,5.43E+01,9.96E+00,0.00E+00,2.34E+07,1.34E+08,6.35E+06,3.63E+07,6.42E+01,7.48E-01,4.01E+01,0.00E+00,1.32E-01,0.00E+00,3.78E-02,0.00E+00,1.63E-01,0.00E+00,4.66E-02
820512250000,1.75E-01,5.72E+00,6.50E+08,1.75E+01,8.79E+08,1.82E+09,9.36E+08,7.74E+01,1.35E-01,3.87E-02,9.29E+01,1.62E-01,4.65E-02,1.49E+01,2.72E+00,5.45E+00,2.01E+03,4.23E+06,2.42E+07,2.30E+05,1.32E+06,1.38E+00,0.00E+00,6.20E-01,1.00E+02,1.52E+07,8.68E+07,1.57E+00,2.77E+01,0.00E+00,0.00E+00,4.39E+01,2.87E+01,0.00E+00,5.74E+01,9.22E+00,0.00E+00,2.38E+07,1.36E+08,5.84E+06,3.34E+07,6.66E+01,6.07E-01,4.28E+01,0.00E+00,1.35E-01,0.00E+00,3.87E-02,0.00E+00,1.62E-01,0.00E+00,4.65E-02
820512300000,1.75E-01,5.72E+00,6.50E+08,2.37E+01,1.42E+09,2.46E+09,1.04E+09,6.27E+01,1.10E-01,3.14E-02,9.43E+01,1.65E-01,4.71E-02,1.78E+01,2.14E+00,2.27E+01,3.35E+03,5.04E+06,2.89E+07,1.15E+06,6.56E+06,1.19E+00,0.00E+00,5.57E-01,1.00E+02,1.28E+07,7.34E+07,1.69E+00,2.68E+01,0.00E+00,0.00E+00,3.93E+01,3.62E+01,0.00E+00,4.68E+01,1.19E+01,0.00E+00,2.16E+07,1.24E+08,5.99E+06,3.43E+07,5.87E+01,5.23E-01,6.12E+01,0.00E+00,1.10E-01,0.00E+00,3.14E-02,0.00E+00,1.65E-01,0.00E+00,4.71E-02
820512350000,5.52E-02,1.81E+01,6.50E+08,2.42E+01,1.33E+09,2.52E+09,1.18E+09,6.43E+01,3.55E-02,3.22E-02,5.09E+01,2.81E-02,2.55E-02,9.85E+00,2.15E+00,3.73E+01,2.34E+03,8.84E+05,1.60E+07,3.30E+05,5.97E+06,1.03E+00,3.49E+01,4.48E-01,1.00E+02,4.93E+06,8.92E+07,6.80E-01,1.08E+01,0.00E+00,0.00E+00,5.36E+01,4.72E+01,0.00E+00,3.13E+01,7.50E+00,0.00E+00,3.35E+06,6.07E+07,9.12E+05,1.65E+07,3.88E+01,2.68E-01,5.32E+01,0.00E+00,3.55E-02,0.00E+00,3.22E-02,0.00E+00,2.81E-02,0.00E+00,2.55E-02
820512400000,7.30E-02,1.37E+01,6.50E+08,2.58E+01,1.45E+09,2.68E+09,1.23E+09,9.63E+01,7.03E-02,4.81E-02,6.03E+01,4.41E-02,3.02E-02,9.20E+00,2.09E+00,3.66E+01,1.07E+04,1.09E+06,1.50E+07,4.00E+05,5.48E+06,1.01E+00,0.00E+00,4.08E-01,1.00E+02,7.97E+06,1.09E+08,8.31E-01,6.25E+00,0.00E+00,0.00E+00,5.87E+01,4.50E+01,0.00E+00,5.12E+01,6.53E+00,0.00E+00,6.62E+06,9.07E+07,1.10E+06,1.51E+07,5.77E+01,2.20E+00,6.55E+01,0.00E+00,7.03E-02,0.00E+00,4.81E-02,0.00E+00,4.41E-02,0.00E+00,3.02E-02
820512450000,7.78E-02,1.29E+01,6.50E+08,1.67E+01,6.39E+08,1.74E+09,1.10E+09,9.50E+01,7.39E-02,4.75E-02,1.49E+01,1.16E-02,7.46E-03,4.61E-01,5.22E+00,3.55E+01,1.83E+02,5.83E+04,7.49E+05,2.07E+04,2.66E+05,1.21E+00,0.00E+00,3.51E-01,1.00E+02,9.68E+06,1.24E+08,8.72E-01,7.37E+00,0.00E+00,0.00E+00,6.03E+01,7.60E+01,0.00E+00,6.29E+01,6.62E-01,0.00E+00,8.44E+06,1.08E+08,7.05E+04,9.06E+05,6.36E+01,2.10E+00,5.12E+01,0.00E+00,7.39E-02,0.00E+00,4.75E-02,0.00E+00,1.16E-02,0.00E+00,7.46E-03
820512500000,7.97E-02,1.26E+01,6.50E+08,2.95E+01,1.80E+09,3.06E+09,1.27E+09,9.60E+01,7.65E-02,4.80E-02,5.69E+01,4.53E-02,2.84E-02,9.66E+00,2.06E+00,3.66E+01,4.29E+03,1.25E+06,1.57E+07,4.57E+05,5.74E+06,1.02E+00,0.00E+00,4.58E-01,1.00E+02,8.64E+06,1.08E+08,1.09E+00,1.10E+01,0.00E+00,0.00E+00,3.81E+01,4.68E+01,0.00E+00,4.33E+01,7.18E+00,0.00E+00,9.42E+06,1.18E+08,1.27E+06,1.60E+07,5.05E+01,1.81E+00,7.21E+01,0.00E+00,7.65E-02,0.00E+00,4.80E-02,0.00E+00,4.53E-02,0.00E+00,2.84E-02
820512550000,7.02E-02,1.42E+01,6.50E+08,2.79E+01,1.65E+09,2.90E+09,1.25E+09,9.69E+01,6.80E-02,4.84E-02,4.36E+01,3.06E-02,2.18E-02,8.09E+00,2.07E+00,4.02E+01,9.88E+03,9.23E+05,1.31E+07,3.71E+05,5.28E+06,1.01E+00,0.00E+00,4.57E-01,1.00E+02,7.69E+06,1.09E+08,1.09E+00,1.09E+01,0.00E+00,0.00E+00,3.96E+01,4.50E+01,0.00E+00,4.54E+01,5.74E+00,0.00E+00,8.38E+06,1.19E+08,9.31E+05,1.33E+07,5.12E+01,1.40E+00,6.97E+01,0.00E+00,6.80E-02,0.00E+00,4.84E-02,0.00E+00,3.06E-02,0.00E+00,2.18E-02
820512600000,6.89E-02,1.45E+01,6.50E+08,1.73E+01,7.83E+08,1.80E+09,1.01E+09,9.01E+01,6.20E-02,4.50E-02,1.56E+01,1.07E-02,7.80E-03,2.48E+00,2.78E+00,2.71E+01,9.50E+02,2.78E+05,4.03E+06,7.53E+04,1.09E+06,1.05E+00,0.00E+00,2.74E-01,1.00E+02,7.73E+06,1.12E+08,1.00E+00,5.99E+00,0.00E+00,0.00E+00,5.92E+01,5.16E+01,0.00E+00,6.39E+01,2.10E+00,0.00E+00,7.74E+06,1.12E+08,2.91E+05,4.22E+06,6.60E+01,1.37E+00,5.39E+01,0.00E+00,6.20E-02,0.00E+00,4.50E-02,0.00E+00,1.07E-02,0.00E+00,7.80E-03
820512650000,7.09E-02,1.41E+01,6.50E+08,2.89E+01,1.74E+09,3.01E+09,1.27E+09,9.62E+01,6.83E-02,4.81E-02,5.66E+00,4.01E-03,2.83E-03,8.75E+00,2.10E+00,3.59E+01,4.30E+03,1.01E+06,1.42E+07,3.62E+05,5.11E+06,1.02E+00,0.00E+00,4.67E-01,1.00E+02,7.96E+06,1.12E+08,1.09E+00,1.05E+01,0.00E+00,0.00E+00,3.88E+01,4.68E+01,0.00E+00,4.55E+01,6.51E+00,0.00E+00,8.66E+06,1.22E+08,1.03E+06,1.45E+07,5.20E+01,1.25E+00,7.08E+01,0.00E+00,6.83E-02,0.00E+00,4.81E-02,0.00E+00,4.01E-03,0.00E+00,2.83E-03
820512700000,7.78E-02,1.28E+01,6.50E+08,3.02E+01,1.83E+09,3.14E+09,1.31E+09,9.66E+01,7.52E-02,4.83E-02,6.19E+01,4.82E-02,3.10E-02,9.66E+00,2.15E+00,3.66E+01,3.80E+03,1.22E+06,1.57E+07,4.47E+05,5.74E+06,1.02E+00,0.00E+00,4.64E-01,1.00E+02,8.63E+06,1.11E+08,1.09E+00,1.09E+01,0.00E+00,0.00E+00,3.85E+01,4.67E+01,0.00E+00,4.48E+01,7.16E+00,0.00E+00,9.40E+06,1.21E+08,1.24E+06,1.60E+07,5.19E+01,1.45E+00,7.21E+01,0.00E+00,7.52E-02,0.00E+00,4.83E-02,0.00E+00,4.82E-02,0.00E+00,3.10E-02
