"host time (us)","GPU PowerVR Series8XEP, GE8320, Device 0/Frame time","GPU PowerVR Series8XEP, GE8320, Device 0/Frames per second (FPS)","GPU PowerVR Series8XEP, GE8320, Device 0/GPU clock speed","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory interface load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory read bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory total bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory write bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer active (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler active (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Tiler triangle load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Tiles per triangle","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangle ratio (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per draw","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per second","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles output per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles output per second","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Vertices per triangle","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/HSR efficiency (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/ISP pixel load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/ISP tiles in flight (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Output pixels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Output pixels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Overdraw","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Z load/store (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Compute kernels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Compute kernels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Cycles per pixel","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Cycles per vertex","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: compute (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: pixel (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: vertex (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Register overload (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded pixels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded pixels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded vertices per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded vertices per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shader processing load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Texturing/Texture overload (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Texturing/Texturing active (%)","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","Processes/PID 23040 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 23040 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","Processes/PID 23040 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","Processes/PID 23040 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time"
827274450000,1.07E-01,9.35E+00,6.50E+08,3.14E+01,1.96E+09,3.27E+09,1.31E+09,6.84E+01,7.31E-02,3.42E-02,5.81E+01,6.21E-02,2.90E-02,1.51E+01,1.61E+00,3.93E+01,6.47E+03,2.63E+06,2.46E+07,1.03E+06,9.66E+06,1.01E+00,0.00E+00,3.00E-01,1.00E+02,1.10E+07,1.03E+08,1.07E+00,1.09E+01,0.00E+00,0.00E+00,2.52E+01,4.56E+01,0.00E+00,2.68E+01,1.09E+01,0.00E+00,1.18E+07,1.10E+08,2.66E+06,2.49E+07,3.77E+01,6.23E-01,6.52E+01,,7.31E-02,,3.42E-02,,6.21E-02,,2.90E-02
827274500000,8.69E-02,1.15E+01,6.50E+08,2.53E+01,1.47E+09,2.63E+09,1.16E+09,9.58E+01,8.33E-02,4.79E-02,6.85E+01,5.95E-02,3.42E-02,7.77E+00,1.71E+00,4.31E+01,9.28E+03,1.10E+06,1.26E+07,4.73E+05,5.44E+06,1.01E+00,0.00E+00,2.88E-01,1.00E+02,9.60E+06,1.10E+08,1.04E+00,7.03E+00,0.00E+00,0.00E+00,4.88E+01,4.40E+01,0.00E+00,5.41E+01,5.39E+00,0.00E+00,1.00E+07,1.15E+08,1.11E+06,1.27E+07,5.95E+01,3.14E+00,6.64E+01,,8.33E-02,,4.79E-02,,5.95E-02,,3.42E-02
827274550000,8.97E-02,1.11E+01,6.50E+08,2.77E+01,1.61E+09,2.88E+09,1.27E+09,6.93E+01,6.21E-02,3.46E-02,3.63E+01,3.26E-02,1.82E-02,1.09E+01,1.66E+00,3.61E+01,4.02E+03,1.58E+06,1.76E+07,5.72E+05,6.37E+06,1.01E+00,0.00E+00,3.16E-01,1.00E+02,9.99E+06,1.11E+08,1.06E+00,9.44E+00,0.00E+00,0.00E+00,3.05E+01,4.62E+01,0.00E+00,3.45E+01,7.95E+00,0.00E+00,1.06E+07,1.18E+08,1.61E+06,1.79E+07,4.24E+01,4.05E-01,6.01E+01,,6.21E-02,,3.46E-02,,3.26E-02,,1.82E-02
827274600000,1.01E-01,9.90E+00,6.50E+08,2.75E+01,1.69E+09,2.86E+09,1.17E+09,9.59E+01,9.69E-02,4.80E-02,7.71E+01,7.79E-02,3.85E-02,9.26E+00,1.60E+00,3.80E+01,3.10E+04,1.52E+06,1.50E+07,5.78E+05,5.72E+06,1.01E+00,0.00E+00,3.01E-01,1.00E+02,1.13E+07,1.11E+08,1.06E+00,7.73E+00,0.00E+00,0.00E+00,4.38E+01,4.40E+01,0.00E+00,4.99E+01,6.42E+00,0.00E+00,1.20E+07,1.19E+08,1.53E+06,1.52E+07,5.64E+01,3.17E+00,7.12E+01,,9.69E-02,,4.80E-02,,7.79E-02,,3.85E-02
827274650000,9.89E-02,1.01E+01,6.50E+08,2.49E+01,1.39E+09,2.59E+09,1.20E+09,6.85E+01,6.78E-02,3.42E-02,3.67E+01,3.63E-02,1.84E-02,9.36E+00,1.66E+00,4.01E+01,3.78E+03,1.51E+06,1.52E+07,6.03E+05,6.10E+06,1.02E+00,0.00E+00,2.96E-01,1.00E+02,1.06E+07,1.08E+08,1.04E+00,8.71E+00,0.00E+00,0.00E+00,3.44E+01,4.65E+01,0.00E+00,3.69E+01,6.91E+00,0.00E+00,1.10E+07,1.12E+08,1.53E+06,1.54E+07,4.38E+01,1.11E+00,5.66E+01,,6.78E-02,,3.42E-02,,3.63E-02,,1.84E-02
827274700000,9.23E-02,1.08E+01,6.50E+08,2.88E+01,1.77E+09,2.99E+09,1.22E+09,9.58E+01,8.84E-02,4.79E-02,6.58E+01,6.07E-02,3.29E-02,9.55E+00,1.62E+00,3.80E+01,1.95E+04,1.43E+06,1.55E+07,5.45E+05,5.90E+06,1.01E+00,0.00E+00,3.16E-01,1.00E+02,1.04E+07,1.13E+08,1.09E+00,8.49E+00,0.00E+00,0.00E+00,3.80E+01,4.41E+01,0.00E+00,4.47E+01,6.63E+00,0.00E+00,1.13E+07,1.22E+08,1.44E+06,1.56E+07,5.14E+01,2.61E+00,7.36E+01,,8.84E-02,,4.79E-02,,6.07E-02,,3.29E-02
827274750000,9.66E-02,1.03E+01,6.50E+08,2.43E+01,1.34E+09,2.53E+09,1.19E+09,6.78E+01,6.55E-02,3.39E-02,4.44E+01,4.29E-02,2.22E-02,9.90E+00,1.69E+00,4.02E+01,3.81E+03,1.55E+06,1.61E+07,6.24E+05,6.46E+06,1.02E+00,0.00E+00,2.79E-01,1.00E+02,1.02E+07,1.06E+08,1.01E+00,7.76E+00,0.00E+00,0.00E+00,4.05E+01,4.63E+01,0.00E+00,4.17E+01,7.27E+00,0.00E+00,1.03E+07,1.07E+08,1.58E+06,1.63E+07,4.89E+01,8.41E-01,5.49E+01,,6.55E-02,,3.39E-02,,4.29E-02,,2.22E-02
827274800000,1.05E-01,9.55E+00,6.50E+08,2.83E+01,1.75E+09,2.94E+09,1.19E+09,9.58E+01,1.00E-01,4.79E-02,6.75E+01,7.07E-02,3.38E-02,9.39E+00,1.59E+00,3.79E+01,2.17E+04,1.60E+06,1.53E+07,6.06E+05,5.79E+06,1.01E+00,0.00E+00,3.13E-01,1.00E+02,1.15E+07,1.10E+08,1.09E+00,8.60E+00,0.00E+00,0.00E+00,3.63E+01,4.42E+01,0.00E+00,4.19E+01,6.54E+00,0.00E+00,1.26E+07,1.20E+08,1.61E+06,1.54E+07,4.85E+01,3.15E+00,7.41E+01,,1.00E-01,,4.79E-02,,7.07E-02,,3.38E-02
827274850000,1.01E-01,9.88E+00,6.50E+08,2.22E+01,1.20E+09,2.31E+09,1.11E+09,6.62E+01,6.70E-02,3.31E-02,4.08E+01,4.13E-02,2.04E-02,8.41E+00,1.69E+00,4.01E+01,3.44E+03,1.38E+06,1.37E+07,5.55E+05,5.49E+06,1.02E+00,0.00E+00,2.68E-01,1.00E+02,1.03E+07,1.02E+08,1.01E+00,7.59E+00,0.00E+00,0.00E+00,4.12E+01,4.65E+01,0.00E+00,4.09E+01,6.21E+00,0.00E+00,1.04E+07,1.03E+08,1.40E+06,1.39E+07,4.71E+01,1.66E+00,5.46E+01,,6.70E-02,,3.31E-02,,4.13E-02,,2.04E-02
827274900000,9.34E-02,1.07E+01,6.50E+08,2.96E+01,1.86E+09,3.08E+09,1.22E+09,9.57E+01,8.93E-02,4.78E-02,6.71E+01,6.26E-02,3.35E-02,1.09E+01,1.60E+00,3.83E+01,1.83E+04,1.65E+06,1.77E+07,6.31E+05,6.76E+06,1.01E+00,0.00E+00,3.11E-01,1.00E+02,1.02E+07,1.09E+08,1.09E+00,8.65E+00,0.00E+00,0.00E+00,3.47E+01,4.44E+01,0.00E+00,3.96E+01,7.61E+00,0.00E+00,1.11E+07,1.19E+08,1.67E+06,1.78E+07,4.72E+01,3.41E+00,7.48E+01,,8.93E-02,,4.78E-02,,6.26E-02,,3.35E-02
827274950000,9.50E-02,1.05E+01,6.50E+08,2.33E+01,1.28E+09,2.42E+09,1.15E+09,6.60E+01,6.27E-02,3.30E-02,5.10E+01,4.85E-02,2.55E-02,9.09E+00,1.72E+00,4.14E+01,3.84E+03,1.40E+06,1.48E+07,5.81E+05,6.12E+06,1.01E+00,0.00E+00,2.69E-01,1.00E+02,9.80E+06,1.03E+08,1.01E+00,7.17E+00,0.00E+00,0.00E+00,4.30E+01,4.61E+01,0.00E+00,4.32E+01,6.65E+00,0.00E+00,9.93E+06,1.04E+08,1.42E+06,1.50E+07,4.98E+01,1.52E+00,5.64E+01,,6.27E-02,,3.30E-02,,4.85E-02,,2.55E-02
827275000000,9.74E-02,1.03E+01,6.50E+08,2.93E+01,1.82E+09,3.05E+09,1.23E+09,9.59E+01,9.34E-02,4.79E-02,6.24E+01,6.08E-02,3.12E-02,1.02E+01,1.56E+00,3.70E+01,1.59E+04,1.62E+06,1.66E+07,5.98E+05,6.14E+06,1.01E+00,0.00E+00,3.22E-01,1.00E+02,1.10E+07,1.13E+08,1.09E+00,8.98E+00,0.00E+00,0.00E+00,3.43E+01,4.45E+01,0.00E+00,4.04E+01,7.16E+00,0.00E+00,1.20E+07,1.23E+08,1.63E+06,1.67E+07,4.76E+01,2.66E+00,7.30E+01,,9.34E-02,,4.79E-02,,6.08E-02,,3.12E-02
827275050000,7.89E-02,1.27E+01,6.50E+08,2.46E+01,1.38E+09,2.56E+09,1.18E+09,6.66E+01,5.26E-02,3.33E-02,6.42E+01,5.07E-02,3.21E-02,1.01E+01,1.74E+00,4.27E+01,4.53E+03,1.30E+06,1.64E+07,5.55E+05,7.03E+06,1.01E+00,0.00E+00,2.66E-01,1.00E+02,8.10E+06,1.03E+08,1.01E+00,6.97E+00,0.00E+00,0.00E+00,4.44E+01,4.56E+01,0.00E+00,4.43E+01,7.31E+00,0.00E+00,8.19E+06,1.04E+08,1.32E+06,1.67E+07,5.16E+01,1.98E+00,5.81E+01,,6.59E-02,,3.33E-02,,6.35E-02,,3.21E-02
827275100000,4.97E-02,2.01E+01,6.50E+08,2.88E+01,1.69E+09,3.00E+09,1.31E+09,9.63E+01,4.78E-02,4.81E-02,5.30E+01,2.64E-02,2.65E-02,6.28E+00,1.47E+00,3.26E+01,1.32E+04,5.08E+05,1.02E+07,1.66E+05,3.33E+06,1.01E+00,0.00E+00,4.00E-01,1.00E+02,6.84E+06,1.38E+08,1.08E+00,1.23E+01,0.00E+00,0.00E+00,2.76E+01,4.40E+01,0.00E+00,3.94E+01,4.35E+00,0.00E+00,7.38E+06,1.48E+08,5.11E+05,1.03E+07,4.38E+01,2.56E+00,6.17E+01,5.78E-04,9.64E-02,2.12E-04,4.79E-02,9.05E-04,5.27E-02,3.32E-04,2.62E-02
827275150000,2.72E-02,3.68E+01,6.50E+08,2.36E+01,1.40E+09,2.45E+09,1.06E+09,6.73E+01,1.83E-02,3.36E-02,6.46E+01,1.76E-02,3.23E-02,1.24E+01,1.71E+00,4.29E+01,4.28E+03,5.47E+05,2.01E+07,2.35E+05,8.64E+06,1.01E+00,0.00E+00,1.91E-01,1.00E+02,2.16E+06,7.96E+07,1.00E+00,3.91E+00,0.00E+00,0.00E+00,5.85E+01,4.58E+01,0.00E+00,4.50E+01,8.98E+00,0.00E+00,2.17E+06,7.99E+07,5.54E+05,2.04E+07,5.39E+01,1.93E+00,6.72E+01,6.67E-04,6.96E-02,4.22E-04,3.32E-02,4.90E-04,6.71E-02,3.10E-04,3.20E-02
827275200000,1.10E-01,9.07E+00,6.50E+08,2.70E+01,1.68E+09,2.81E+09,1.14E+09,9.60E+01,1.06E-01,4.80E-02,5.37E+01,5.92E-02,2.69E-02,9.19E+00,1.51E+00,3.38E+01,1.29E+04,1.65E+06,1.49E+07,5.57E+05,5.05E+06,1.01E+00,0.00E+00,3.07E-01,1.00E+02,1.17E+07,1.06E+08,1.09E+00,8.97E+00,0.00E+00,0.00E+00,3.13E+01,4.48E+01,0.00E+00,3.49E+01,6.49E+00,0.00E+00,1.28E+07,1.16E+08,1.66E+06,1.51E+07,4.14E+01,3.43E+00,7.36E+01,,1.06E-01,,4.80E-02,,5.92E-02,,2.69E-02
827275250000,1.25E-01,8.03E+00,6.50E+08,2.04E+01,1.05E+09,2.12E+09,1.08E+09,6.59E+01,8.21E-02,3.29E-02,4.08E+01,5.08E-02,2.04E-02,6.31E+00,1.71E+00,4.01E+01,3.21E+03,1.28E+06,1.03E+07,5.13E+05,4.12E+06,1.01E+00,0.00E+00,2.70E-01,1.00E+02,1.32E+07,1.06E+08,1.01E+00,7.02E+00,0.00E+00,0.00E+00,4.65E+01,4.63E+01,0.00E+00,4.77E+01,4.64E+00,0.00E+00,1.33E+07,1.07E+08,1.30E+06,1.04E+07,5.23E+01,1.86E+00,5.41E+01,,8.21E-02,,3.29E-02,,5.08E-02,,2.04E-02
827275300000,2.03E-01,4.94E+00,6.50E+08,2.41E+01,1.28E+09,2.50E+09,1.23E+09,9.63E+01,1.95E-01,4.81E-02,9.04E+01,1.83E-01,4.52E-02,1.53E+01,2.54E+00,7.57E+00,2.06E+03,5.05E+06,2.49E+07,3.82E+05,1.89E+06,1.40E+00,0.00E+00,4.41E-01,1.00E+02,2.29E+07,1.13E+08,1.24E+00,1.57E+01,0.00E+00,0.00E+00,3.54E+01,2.84E+01,0.00E+00,4.76E+01,9.53E+00,0.00E+00,2.84E+07,1.40E+08,7.05E+06,3.48E+07,5.72E+01,8.15E-01,6.34E+01,,1.95E-01,,4.81E-02,,1.83E-01,,4.52E-02
827275350000,2.03E-01,4.94E+00,6.50E+08,2.05E+01,1.05E+09,2.14E+09,1.09E+09,9.56E+01,1.94E-01,4.78E-02,9.60E+01,1.94E-01,4.80E-02,1.19E+01,2.67E+00,5.94E+00,1.96E+03,3.91E+06,1.93E+07,2.32E+05,1.15E+06,1.38E+00,0.00E+00,8.43E-01,1.00E+02,2.13E+07,1.05E+08,1.70E+00,3.46E+01,0.00E+00,0.00E+00,4.13E+01,2.89E+01,0.00E+00,7.13E+01,7.40E+00,0.00E+00,3.63E+07,1.79E+08,5.40E+06,2.66E+07,7.87E+01,2.40E-01,5.02E+01,,1.94E-01,,4.78E-02,,1.94E-01,,4.80E-02
827275400000,2.03E-01,4.94E+00,6.50E+08,1.80E+01,8.99E+08,1.87E+09,9.76E+08,8.37E+01,1.70E-01,4.19E-02,9.44E+01,1.91E-01,4.72E-02,1.41E+01,2.89E+00,4.89E+00,2.13E+03,4.65E+06,2.29E+07,2.27E+05,1.12E+06,1.39E+00,0.00E+00,7.22E-01,1.00E+02,1.87E+07,9.25E+07,1.68E+00,3.13E+01,0.00E+00,0.00E+00,4.14E+01,2.82E+01,0.00E+00,6.17E+01,8.65E+00,0.00E+00,3.14E+07,1.55E+08,6.46E+06,3.19E+07,7.03E+01,5.20E-01,4.57E+01,,1.70E-01,,4.19E-02,,1.91E-01,,4.72E-02
827275450000,1.58E-01,6.31E+00,6.50E+08,3.39E+01,2.16E+09,3.53E+09,1.37E+09,6.33E+01,1.00E-01,3.17E-02,9.20E+01,1.46E-01,4.60E-02,2.28E+01,1.64E+00,3.12E+01,5.66E+03,5.87E+06,3.70E+07,1.83E+06,1.16E+07,1.07E+00,0.00E+00,3.78E-01,1.00E+02,1.52E+07,9.62E+07,1.21E+00,2.10E+01,0.00E+00,0.00E+00,2.16E+01,4.20E+01,0.00E+00,2.43E+01,1.60E+01,0.00E+00,1.85E+07,1.17E+08,6.26E+06,3.95E+07,4.02E+01,2.48E-01,8.24E+01,,1.00E-01,,3.17E-02,,1.46E-01,,4.60E-02
827275500000,8.53E-02,1.17E+01,6.50E+08,3.18E+01,2.05E+09,3.31E+09,1.26E+09,6.42E+01,5.48E-02,3.21E-02,8.08E+01,6.89E-02,4.04E-02,2.08E+01,1.62E+00,3.14E+01,6.35E+03,2.88E+06,3.38E+07,9.04E+05,1.06E+07,1.04E+00,0.00E+00,3.10E-01,1.00E+02,7.89E+06,9.26E+07,1.12E+00,1.59E+01,0.00E+00,0.00E+00,2.61E+01,4.39E+01,0.00E+00,2.59E+01,1.48E+01,0.00E+00,8.82E+06,1.03E+08,2.99E+06,3.50E+07,4.07E+01,7.06E-01,8.20E+01,,5.48E-02,,3.21E-02,,6.89E-02,,4.04E-02
827275550000,9.11E-02,1.10E+01,6.50E+08,1.91E+01,8.64E+08,1.98E+09,1.12E+09,9.54E+01,8.69E-02,4.77E-02,1.06E+01,9.70E-03,5.32E-03,7.98E-01,6.95E+01,6.03E-01,9.00E+02,1.18E+05,1.30E+06,7.13E+02,7.83E+03,1.38E+00,0.00E+00,2.98E-01,1.00E+02,1.32E+07,1.44E+08,1.03E+00,7.66E+00,0.00E+00,0.00E+00,4.15E+01,2.85E+01,0.00E+00,5.95E+01,4.90E-01,0.00E+00,1.36E+07,1.49E+08,1.63E+05,1.79E+06,6.00E+01,1.44E+00,5.76E+01,,8.69E-02,,4.77E-02,,9.70E-03,,5.32E-03
827275600000,9.79E-02,1.02E+01,6.50E+08,3.25E+01,2.08E+09,3.38E+09,1.30E+09,6.54E+01,6.40E-02,3.27E-02,7.19E+01,7.05E-02,3.60E-02,1.95E+01,1.61E+00,3.22E+01,7.05E+03,3.10E+06,3.17E+07,9.99E+05,1.02E+07,1.03E+00,0.00E+00,2.85E-01,1.00E+02,1.01E+07,1.03E+08,1.08E+00,1.37E+01,0.00E+00,0.00E+00,2.49E+01,4.44E+01,0.00E+00,2.66E+01,1.39E+01,0.00E+00,1.09E+07,1.11E+08,3.19E+06,3.26E+07,4.05E+01,7.78E-01,8.17E+01,,6.40E-02,,3.27E-02,,7.05E-02,,3.60E-02
827275650000,1.33E-01,7.53E+00,6.50E+08,1.92E+01,8.82E+08,2.00E+09,1.12E+09,9.53E+01,1.27E-01,4.76E-02,1.80E+01,2.39E-02,9.00E-03,3.49E+00,4.27E+00,6.40E+00,1.47E+03,7.53E+05,5.67E+06,4.82E+04,3.63E+05,1.38E+00,0.00E+00,2.91E-01,1.00E+02,1.82E+07,1.37E+08,1.03E+00,8.20E+00,0.00E+00,0.00E+00,4.32E+01,2.86E+01,0.00E+00,5.86E+01,2.16E+00,0.00E+00,1.87E+07,1.41E+08,1.04E+06,7.85E+06,6.07E+01,1.21E+00,5.72E+01,,1.27E-01,,4.76E-02,,2.39E-02,,9.00E-03
827275700000,1.91E-01,5.23E+00,6.50E+08,2.29E+01,1.21E+09,2.38E+09,1.17E+09,9.58E+01,1.83E-01,4.79E-02,9.23E+01,1.76E-01,4.62E-02,1.34E+01,2.44E+00,7.18E+00,2.11E+03,4.16E+06,2.18E+07,2.99E+05,1.56E+06,1.39E+00,0.00E+00,7.26E-01,1.00E+02,2.08E+07,1.09E+08,1.57E+00,2.87E+01,0.00E+00,0.00E+00,3.63E+01,2.87E+01,0.00E+00,6.00E+01,8.36E+00,0.00E+00,3.28E+07,1.72E+08,5.78E+06,3.02E+07,6.83E+01,2.92E-01,5.59E+01,,1.83E-01,,4.79E-02,,1.76E-01,,4.62E-02
827275750000,1.91E-01,5.23E+00,6.50E+08,1.81E+01,9.09E+08,1.89E+09,9.77E+08,7.59E+01,1.45E-01,3.79E-02,9.36E+01,1.79E-01,4.68E-02,1.55E+01,2.55E+00,6.27E+00,1.96E+03,4.82E+06,2.52E+07,3.02E+05,1.58E+06,1.39E+00,0.00E+00,6.40E-01,1.00E+02,1.76E+07,9.21E+07,1.57E+00,2.90E+01,0.00E+00,0.00E+00,4.14E+01,2.84E+01,0.00E+00,5.76E+01,9.58E+00,0.00E+00,2.77E+07,1.45E+08,6.71E+06,3.51E+07,6.72E+01,2.40E-01,4.22E+01,,1.45E-01,,3.79E-02,,1.79E-01,,4.68E-02
827275800000,1.91E-01,5.23E+00,6.50E+08,2.72E+01,1.72E+09,2.83E+09,1.11E+09,6.45E+01,1.23E-01,3.22E-02,9.55E+01,1.83E-01,4.77E-02,2.26E+01,1.69E+00,2.42E+01,4.80E+03,7.02E+06,3.67E+07,1.70E+06,8.89E+06,1.16E+00,0.00E+00,4.68E-01,1.00E+02,1.51E+07,7.88E+07,1.42E+00,2.16E+01,0.00E+00,0.00E+00,3.60E+01,3.69E+01,0.00E+00,3.87E+01,1.51E+01,0.00E+00,2.14E+07,1.12E+08,8.11E+06,4.24E+07,5.37E+01,4.59E-01,6.32E+01,,1.23E-01,,3.22E-02,,1.83E-01,,4.77E-02
827275850000,7.01E-02,1.43E+01,6.50E+08,3.77E+01,2.48E+09,3.92E+09,1.44E+09,7.34E+01,5.15E-02,3.67E-02,7.61E+01,5.34E-02,3.81E-02,1.95E+01,1.68E+00,3.43E+01,5.14E+03,2.22E+06,3.17E+07,7.60E+05,1.08E+07,1.02E+00,0.00E+00,4.03E-01,1.00E+02,7.21E+06,1.03E+08,1.21E+00,2.13E+01,0.00E+00,0.00E+00,1.84E+01,4.60E+01,0.00E+00,2.20E+01,1.42E+01,0.00E+00,8.73E+06,1.25E+08,2.25E+06,3.21E+07,3.62E+01,2.05E-02,8.12E+01,,5.15E-02,,3.67E-02,,5.34E-02,,3.81E-02
827275900000,7.41E-02,1.35E+01,6.50E+08,2.27E+01,1.26E+09,2.36E+09,1.10E+09,7.58E+01,5.61E-02,3.79E-02,6.78E+01,5.02E-02,3.39E-02,8.29E+00,1.69E+00,4.43E+01,4.57E+03,9.98E+05,1.35E+07,4.42E+05,5.96E+06,1.01E+00,0.00E+00,2.51E-01,1.00E+02,7.57E+06,1.02E+08,1.00E+00,6.21E+00,0.00E+00,0.00E+00,5.19E+01,4.54E+01,0.00E+00,5.11E+01,5.96E+00,0.00E+00,7.59E+06,1.02E+08,1.01E+06,1.36E+07,5.71E+01,3.26E+00,6.00E+01,,5.61E-02,,3.79E-02,,5.02E-02,,3.39E-02
827275950000,9.49E-02,1.05E+01,6.50E+08,2.92E+01,1.83E+09,3.03E+09,1.20E+09,7.99E+01,7.58E-02,4.00E-02,5.66E+01,5.37E-02,2.83E-02,1.14E+01,1.62E+00,2.81E+01,7.50E+03,1.76E+06,1.86E+07,4.95E+05,5.22E+06,1.01E+00,0.00E+00,3.10E-01,1.00E+02,1.04E+07,1.10E+08,1.09E+00,1.01E+01,0.00E+00,0.00E+00,2.60E+01,4.57E+01,0.00E+00,3.00E+01,8.27E+00,0.00E+00,1.14E+07,1.20E+08,1.78E+06,1.88E+07,3.83E+01,1.68E+00,7.22E+01,,7.58E-02,,4.00E-02,,5.37E-02,,2.83E-02
827276000000,9.55E-02,1.05E+01,6.50E+08,2.38E+01,1.37E+09,2.48E+09,1.11E+09,8.14E+01,7.78E-02,4.07E-02,7.61E+01,7.27E-02,3.80E-02,9.12E+00,1.66E+00,4.18E+01,5.52E+03,1.41E+06,1.48E+07,5.92E+05,6.19E+06,1.01E+00,0.00E+00,2.53E-01,1.00E+02,9.89E+06,1.04E+08,1.00E+00,5.98E+00,0.00E+00,0.00E+00,5.43E+01,4.49E+01,0.00E+00,5.42E+01,6.48E+00,0.00E+00,9.91E+06,1.04E+08,1.43E+06,1.50E+07,6.07E+01,3.13E+00,6.14E+01,,7.78E-02,,4.07E-02,,7.27E-02,,3.80E-02
827276050000,9.58E-02,1.04E+01,6.50E+08,2.81E+01,1.72E+09,2.92E+09,1.20E+09,7.67E+01,7.35E-02,3.84E-02,4.77E+01,4.57E-02,2.39E-02,1.06E+01,1.65E+00,2.90E+01,6.85E+03,1.66E+06,1.73E+07,4.81E+05,5.02E+06,1.01E+00,0.00E+00,3.09E-01,1.00E+02,1.04E+07,1.09E+08,1.09E+00,1.05E+01,0.00E+00,0.00E+00,2.35E+01,4.61E+01,0.00E+00,2.69E+01,7.77E+00,0.00E+00,1.14E+07,1.19E+08,1.68E+06,1.75E+07,3.47E+01,2.16E+00,7.02E+01,,7.35E-02,,3.84E-02,,4.57E-02,,2.39E-02
827276100000,9.32E-02,1.07E+01,6.50E+08,2.30E+01,1.28E+09,2.39E+09,1.12E+09,8.73E+01,8.14E-02,4.37E-02,6.66E+01,6.21E-02,3.33E-02,7.71E+00,1.66E+00,4.42E+01,5.62E+03,1.17E+06,1.25E+07,5.16E+05,5.54E+06,1.01E+00,0.00E+00,2.62E-01,1.00E+02,1.00E+07,1.08E+08,1.00E+00,5.90E+00,0.00E+00,0.00E+00,5.70E+01,4.46E+01,0.00E+00,5.91E+01,5.44E+00,0.00E+00,1.01E+07,1.08E+08,1.18E+06,1.27E+07,6.46E+01,2.55E+00,5.96E+01,,8.14E-02,,4.37E-02,,6.21E-02,,3.33E-02
